Title ID	Region	Name	PKG direct link	RAP	Content ID	Last Modification Date	Download .RAP file	File Size	SHA256
NPUB31552	US	Resident Evil HD Remaster Theme	http://zeus.dl.playstation.net/cdn/UP0102/NPUB31552_00/GEubSqhUhUpbXtSsKQJKmJjRsRGBfSaavQtaJEtUVDjGlYcEHyILfVSsXsbDGDia.pkg	4810642A72BAE8B3C5A46D78C011AB13	UP0102-NPUB31552_00-REHDTHEME0000000	2017-11-26 22:43:36		2274944	
BCES01143	EU	inFAMOUS 2 - Stalker Grenade	http://zeus.dl.playstation.net/cdn/EP9000/BCES01143_00/imTMoLivMiwGmyUTSPnrDDrRstADrCeIAemUKikGFLPlGLzpByXhLfWMOQtVgLOd.pkg	52F00F1741CD03CF74AC728C4D1CCB15	EP9000-BCES01143_00-STKGRNEU00000000	2017-11-26 22:43:36		102400	
NPIA00001	INT	PS2 System Data	http://zeus.dl.playstation.net/cdn/IP9100/NPIA00001_00/puP23y2qefPKufNC0ObTDdSstPVgrrq7fUsEALPDYCuNoNp5AyW2TW5O2XPReYTSJ3x8e0vV3stf2DfNrO3d4xjgUx3SybiR8GNFd.pkg?product=0088&country=jp	MISSING	IP9100-NPIA00001_00-PS2HDDSYSDAT0001			6794880	
NPUA80136	US	Siren - Blood Curse Episode 5	http://zeus.dl.playstation.net/cdn/UP9000/NPUA80136_00/9fpxUUU0RAf7fOLOxXXbmXvN29vPgiFaaww2nipiAcbV2sdD2Jbpyc7XAYhvJprGcWoj3FeTDV0AdWqqrSTSP5NrBYpLSAdRo1u81.pkg	16DBCF6B93A1DF90D67A6BD233F99738	UP9000-NPUA80136_00-SIRENBCEPISODE05	2017-11-28 02:30:24		774981312	
NPUA80136	US	Siren - Blood Curse Episode 7	http://zeus.dl.playstation.net/cdn/UP9000/NPUA80136_00/dPsVCOjaq5GTmOCxPHKIf1vuMdTwgt6NwDCYikjerieKaoWbt6iBCid31CJvV2jBObVdcn8jp2689vMR517rmWwnVjw0wpQqJuQ4k.pkg	BFB69F10EB4C5D4CAEF7187B83F80904	UP9000-NPUA80136_00-SIRENBCEPISODE07	2017-11-28 02:30:24		668076560	
NPUA80136	US	Siren - Blood Curse Episode 10	http://zeus.dl.playstation.net/cdn/UP9000/NPUA80136_00/gMXMhFdM2Kxai6TlQ2gfCDx15fyYgKkHjfmltQJj4LmlQJ3jp8nHpu7Yhs4yTXDhhHa2UjsvToLKyPqTA2RFptF0SJ7v0OYSxAtim.pkg	F43089CAA4A11673F8885DF95E72D23E	UP9000-NPUA80136_00-SIRENBCEPISODE10	2017-11-28 02:30:24		638869184	
NPUA80136	US	Siren - Blood Curse Episode 4	http://zeus.dl.playstation.net/cdn/UP9000/NPUA80136_00/gYDpbQXktH2Cxew9xyxpHrHg3noKskEVF8XHff6j2etBi4NenX5B0shf0qEve52R9uF4IbGUUCXt3XMhi7iSRttkslOpxR95icfLu.pkg	1A12F83EA37E9219A873E982E2CD9947	UP9000-NPUA80136_00-SIRENBCEPISODE04	2017-11-28 02:30:24		534638432	
NPUA80136	US	Siren - Blood Curse Episode 8	http://zeus.dl.playstation.net/cdn/UP9000/NPUA80136_00/H4Ah9HGnvjJwe6aqXGRh7I51nhfwgBFHISigcO1ADNx443vf96Hp8TgBW69QOYyCVoGALCKkQcxIspRJNjyDfMmF3RP91DeymK2kX.pkg	3C9518FB3BB7100D3ED5CA76B22E660E	UP9000-NPUA80136_00-SIRENBCEPISODE08	2017-11-28 02:30:24		930850448	
NPUA80136	US	Siren - Blood Curse Episode 11	http://zeus.dl.playstation.net/cdn/UP9000/NPUA80136_00/JdpGhGXYf3nFNrID9oebltGvuXVScaI5c0HJYI3AkwLX1Xcnd6Xki51unwvlODq6irvIbJ68autHPf5vAQXGuqixnHBnhxOj6QyAu.pkg	20C0EEEC33383DD0DA612C12D7CC8BBA	UP9000-NPUA80136_00-SIRENBCEPISODE11	2017-11-28 02:30:24		744134080	
NPUA80136	US	Siren - Blood Curse Episode 3	http://zeus.dl.playstation.net/cdn/UP9000/NPUA80136_00/LEVnsjqC3A5PgEdhjbRRO3cVjbO1LmqJgDcwaebRM0jpBd2jfuErdSEGOqtBEHhykIuBEoQ3SXUvGx5WWeF00OqWoRtC3NTmRsFAl.pkg	4E82A7592DA738E114472E6B6BB18562	UP9000-NPUA80136_00-SIRENBCEPISODE03	2017-11-28 02:30:24		651759376	
